study,site,assessment.file,feeding.schedule.file,date,AdultBees_BH_mean,Honey_BH_mean,Pupae_BH_mean,Larvae_BH_mean,Pollen_BH_mean,ZeroAdultReps
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,11/21/2016,7659.1,28.92331962,246.95,85.7,137.9863958,8
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,12/21/2016,6617.4,26.58995889,67,23,88.21360825,8
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,1/21/2017,4842.2,24.29769783,57.3,87.95,57.53435858,8
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,2/21/2017,3742.75,22.52022143,178.1,83.4,180.4272863,8
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,3/21/2017,3274.05,21.95995039,1632.25,1045.35,108.1231623,8
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,4/21/2017,5715.3,20.94764477,5177.1,3072.85,340.4747728,8
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,7/21/2016,0,5.105942612,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,8/21/2016,0,11.64954261,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,9/21/2016,0,21.03934261,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,10/21/2016,0,30.42914261,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,11/21/2016,0,35.12404261,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,12/21/2016,0,35.12404261,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,1/21/2017,0,35.12404261,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,2/21/2017,0,35.12404261,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,3/21/2017,0,35.12404261,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,4/21/2017,0,35.12404261,0,0,263.2690419,20
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,7/21/2016,12695.15,13.44466249,10948.85,5164.05,819.5114896,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,8/21/2016,17774.15,12.02296568,8244.7,3706.3,592.5351994,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,9/21/2016,16314.4,10.6780218,4200.6,1649.65,345.2077491,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,10/21/2016,11988.1,9.789618121,1477.4,536.2,431.361793,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,11/21/2016,8631.35,8.479959829,411.05,143.35,165.6447057,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,12/21/2016,7504.45,5.854586619,112.5,37.8,39.08779418,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,1/21/2017,4949.6,3.186957905,90.2,125.45,1.80121632,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,2/21/2017,3465.35,1.46919213,62.8,47.9,53.7657865,1
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,3/21/2017,1865.9,2.338127436,396.7,454.1,166.1838545,1
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,4/21/2017,2669.25,1.626474344,2050.8,1310.4,105.982096,1
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,7/21/2016,13977.25,18.88794777,10938.9,5416.45,884.3950745,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,8/21/2016,25226.35,18.78484,8255.65,3708.95,142.8405736,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,9/21/2016,21814.75,19.9350358,4196.7,1649.55,753.8414675,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,10/21/2016,17179.65,23.35808561,1479.1,536.65,473.5688113,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,11/21/2016,14643.3,22.70528507,411,144.65,152.7491408,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,12/21/2016,12586.9,18.38030122,111.4,38.8,84.92667384,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,1/21/2017,9777.9,14.07373496,93,147.2,31.2911044,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,2/21/2017,7458.15,10.58827007,536.55,187.65,235.9882215,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,3/21/2017,6436.15,9.645115271,3334.9,2152.9,118.3962565,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,4/21/2017,10869.4,8.155175994,9821.8,5995.5,663.4994665,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,7/21/2016,12695.15,13.44466249,10948.85,5164.05,819.5114896,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,8/21/2016,17774.15,12.02296568,8244.7,3706.3,592.5351994,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,9/21/2016,13835.8,9.136317074,4206.9,1646.3,380.6597324,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,10/21/2016,13749.05,22.47871673,1486.45,534.55,387.3975209,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,11/21/2016,11871.6,27.40519874,411.1,143.7,162.2204105,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,12/21/2016,10607.7,23.60797255,113.7,38.6,70.05332597,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,1/21/2017,7755.9,19.92594142,90.3,137.45,25.39362524,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,2/21/2017,5900.95,17.09043729,420.55,134.6,228.450796,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,3/21/2017,5848.15,14.75596423,2989.5,1833.45,122.4744975,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,4/21/2017,10687.1,12.01769718,8886.55,5613.95,711.643298,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,7/21/2016,13977.25,18.88794777,10938.9,5416.45,884.3950745,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,8/21/2016,25226.35,18.78484,8255.65,3708.95,142.8405736,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,9/21/2016,19191.5,12.66321264,4187.2,1649.05,380.9419967,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,10/21/2016,16632.7,25.16588901,1489.55,535.2,438.365964,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,11/21/2016,14457.65,29.15363813,411.35,144.5,183.3156805,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,12/21/2016,12967.65,24.63185226,111.3,37.75,88.69710896,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,1/21/2017,9880.7,20.20022474,92.75,143.1,37.53472534,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,2/21/2017,7631.75,16.63651556,702.25,216.65,237.3817495,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,3/21/2017,7312.95,13.82843286,3830.2,2400.55,133.755822,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,4/21/2017,13106.4,12.26625424,10484.65,6189.1,827.259385,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,7/21/2016,12695.15,13.44466249,10948.85,5164.05,819.5114896,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,8/21/2016,17774.15,12.02296568,8244.7,3706.3,592.5351994,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,9/21/2016,18613.45,17.47610243,4192.7,1652.1,559.5757899,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,10/21/2016,16429.65,23.97127898,1490,539.85,461.3545442,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,11/21/2016,14346.1,24.86806549,411.45,146.2,169.9183039,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,12/21/2016,12605.75,20.50143282,111.25,37.9,87.06537387,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,1/21/2017,9734.9,16.15724793,92.85,143.3,34.62938776,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,2/21/2017,7378.8,12.68169964,585.2,190.45,238.4943265,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,3/21/2017,6888.3,10.70908636,3567.65,2258.95,129.0018585,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,4/21/2017,12038.95,8.800570576,10151.8,5703.8,602.476615,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,7/21/2016,13977.25,18.88794777,10938.9,5416.45,884.3950745,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,8/21/2016,25226.35,18.78484,8255.65,3708.95,142.8405736,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,9/21/2016,22068.45,22.81878592,4198.8,1643.7,777.314062,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,10/21/2016,19039.8,28.53250577,1484.9,539.15,453.3341429,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,11/21/2016,16495.25,28.71919023,414.95,144.2,141.4716892,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,12/21/2016,14319.25,23.80337499,112.05,38.05,109.1520772,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,1/21/2017,11336,18.96217184,92.6,148.6,49.28181919,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,2/21/2017,8654.65,15.00652243,885.65,254.65,238.8854415,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,3/21/2017,8309.9,12.72612984,4340.4,2787.1,134.5361705,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,4/21/2017,14425.2,12.83877158,11540.35,6252.7,1037.2402,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,7/21/2016,12695.15,13.44466249,10948.85,5164.05,819.5114896,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,8/21/2016,17774.15,12.02296568,8244.7,3706.3,592.5351994,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,9/21/2016,13835.8,9.136317074,4206.9,1646.3,380.6597324,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,10/21/2016,13977.35,28.66086953,1486.25,534.7,383.5881756,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,11/21/2016,12419.4,36.56454805,411.05,143.7,163.3776034,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,12/21/2016,10897.05,32.70685074,110.75,38.65,76.48279486,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,1/21/2017,8050.25,28.96734283,93.45,141.2,28.18230049,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,2/21/2017,6325.6,26.02003634,414.3,146.2,229.8338505,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,3/21/2017,6140.3,23.66326141,3156.55,1926.1,111.704173,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,4/21/2017,11797.95,18.71968278,9445,5789.6,621.1656725,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,7/21/2016,13977.25,18.88794777,10938.9,5416.45,884.3950745,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,8/21/2016,25226.35,18.78484,8255.65,3708.95,142.8405736,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,9/21/2016,19191.5,12.66321264,4187.2,1649.05,380.9419967,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,10/21/2016,17356.4,31.34781492,1480.85,537.9,408.4121377,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,11/21/2016,15124.6,38.25596512,410.7,143.55,171.9401491,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,12/21/2016,13476.85,33.55333609,111.2,38.65,84.92361606,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,1/21/2017,10309,28.93562148,93.6,145.4,31.36937289,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,2/21/2017,7754.9,25.29277518,564.95,198.25,233.2434785,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,3/21/2017,7558.7,22.61343543,3781,2366.2,123.077175,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,4/21/2017,14013.4,18.37115757,10816.95,6153.2,945.3826355,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,7/21/2016,13977.25,18.88794777,10938.9,5416.45,884.3950745,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,8/21/2016,25226.35,18.78484,8255.65,3708.95,142.8405736,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,9/21/2016,20905.45,14.49872982,4219.8,1647.95,499.992559,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,10/21/2016,14995.85,13.03340508,1484,537.2,460.4316362,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,11/21/2016,10716.25,11.32948869,412.4,143.7,164.1824315,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,12/21/2016,9148.5,8.168882244,113.4,37.85,46.51935652,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,1/21/2017,6191.8,4.943040639,93.15,138.15,3.4745653,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,2/21/2017,4870.35,2.767855562,114.3,76.5,97.8206935,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,3/21/2017,2973.55,3.834690085,893.2,782.6,140.338915,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,4/21/2017,4409.3,2.731111004,3329.15,2243.2,189.360153,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,7/21/2016,12695.15,13.44466249,10948.85,5164.05,819.5114896,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,8/21/2016,17774.15,12.02296568,8244.7,3706.3,592.5351994,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,9/21/2016,13835.8,9.136317074,4206.9,1646.3,380.6597324,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,10/21/2016,11778.2,11.02999533,1487.2,532,411.0703444,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,11/21/2016,8680.4,11.23198527,412.35,143.95,162.6945517,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,12/21/2016,7565.6,8.607090865,111.3,38.3,49.38390423,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,1/21/2017,5256.05,5.907079274,93,135.95,7.34895995,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,2/21/2017,4002.15,3.985989712,82.9,64.5,173.9145375,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,3/21/2017,3161.2,3.92667924,1485.85,966.65,112.882868,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,4/21/2017,5349.2,3.135168174,4220.3,2423.9,193.5738545,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,7/21/2016,13977.25,18.88794777,10938.9,5416.45,884.3950745,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,8/21/2016,25226.35,18.78484,8255.65,3708.95,142.8405736,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,9/21/2016,19191.5,12.66321264,4187.2,1649.05,380.9419967,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,10/21/2016,14517.7,14.0839841,1488.9,534,456.385485,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,11/21/2016,10239.7,13.91096166,412.6,143,165.2644267,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,12/21/2016,8872.55,10.87613208,111.45,37.4,44.60305869,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,1/21/2017,5912,7.74750835,92.1,136.2,2.92670716,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,2/21/2017,4630.4,5.575413769,108,77,205.6727105,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,3/21/2017,3630.55,5.357770699,1654.3,1052.7,118.9022055,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,4/21/2017,6324.3,3.32180609,4902.05,2686.1,115.9965475,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,7/21/2016,12695.15,13.44466249,10948.85,5164.05,819.5114896,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,8/21/2016,17774.15,12.02296568,8244.7,3706.3,592.5351994,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,9/21/2016,17190.8,12.6485043,4188.55,1652.1,471.5677454,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,10/21/2016,14075.5,13.7459221,1489.55,537.3,449.5015716,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,11/21/2016,10061.5,13.63949955,410.9,144.35,161.4378704,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,12/21/2016,8579.8,10.68496604,112.45,38.1,46.99827235,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,1/21/2017,5730.15,7.670853134,92.85,139.8,3.09209242,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,2/21/2017,4200.55,5.569591705,102.85,73.6,208.4169725,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,3/21/2017,3563.25,4.896669535,1669.1,1037.6,111.3648815,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,4/21/2017,6135,3.337775731,4709.6,2640.65,155.4309265,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,7/21/2016,13977.25,18.88794777,10938.9,5416.45,884.3950745,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,8/21/2016,25226.35,18.78484,8255.65,3708.95,142.8405736,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,9/21/2016,21205.4,17.0600541,4196.25,1646.3,738.0646274,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,10/21/2016,16752.85,17.47016612,1487,535.05,467.9907053,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,11/21/2016,11738.75,16.94632444,413.8,143.35,163.7710751,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,12/21/2016,10155.5,13.44492385,112.15,38.45,52.92950808,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,1/21/2017,7040.5,9.905383327,90.2,137.45,9.70278046,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,2/21/2017,5210.3,7.368491468,200.65,102.6,232.791369,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,3/21/2017,4548.7,6.407840169,2179.45,1364.85,104.005858,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,4/21/2017,7460.25,4.769586547,6367.8,3902.3,308.5900155,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,7/21/2016,12695.15,13.44466249,10948.85,5164.05,819.5114896,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,8/21/2016,17774.15,12.02296568,8244.7,3706.3,592.5351994,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,9/21/2016,13835.8,9.136317074,4206.9,1646.3,380.6597324,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,10/21/2016,12771.05,16.71779883,1483.25,535.35,429.3169661,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,11/21/2016,11291.2,18.68503813,409.25,146.35,165.3172515,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,12/21/2016,9991.2,15.20586029,112.45,38.25,76.15860251,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,1/21/2017,7698,11.70238605,93.85,144.85,26.11192858,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,2/21/2017,6035.8,8.855431241,337.6,134.15,223.6292105,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,3/21/2017,5601.05,7.772163342,2808.4,1778.1,122.0733235,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,4/21/2017,9843.85,6.099465732,8393.65,5170.95,309.4012615,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,7/21/2016,13977.25,18.88794777,10938.9,5416.45,884.3950745,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,8/21/2016,25226.35,18.78484,8255.65,3708.95,142.8405736,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,9/21/2016,19191.5,12.66321264,4187.2,1649.05,380.9419967,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,10/21/2016,15333.5,19.65666415,1484.45,538.25,468.1672437,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,11/21/2016,13149.15,21.00422429,410.05,143.95,162.7854065,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,12/21/2016,11573.6,16.94361801,112.8,38.2,72.29889796,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,1/21/2017,8645.8,12.94808363,92.95,140.55,25.21511653,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,2/21/2017,6488.9,9.815499233,400.95,154.6,234.031407,0
LSCFS_2016_2,F,HICC_77_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,3/21/2017,5893.95,8.618692098,2974.75,1895.1,114.8347145,0
